season,holiday,workingday,weather,temp,atemp,humidity,windspeed,year,month,day,hour,dayofweek,is_weekend,temp_bin,humidity_bin,count
1,0,0,2,8.2,10.605,69,8.9981,2011,2,13,6,6,1,0,1,5
2,0,1,1,25.42,29.545,73,19.0012,2011,6,13,2,0,0,2,2,10
2,0,1,1,21.32,25.0,59,12.998,2012,4,19,22,3,0,2,1,248
1,0,1,1,12.3,16.665,70,0.0,2012,3,2,5,4,0,1,1,24
4,0,1,1,13.12,15.15,53,19.0012,2011,12,2,23,4,0,1,1,95
1,0,1,1,13.12,16.665,49,0.0,2012,2,7,9,1,0,1,1,289
4,0,0,1,14.76,18.94,87,0.0,2011,11,6,22,6,1,1,2,45
1,0,1,1,8.2,9.85,51,12.998,2012,1,19,12,3,0,0,1,111
2,0,0,1,29.52,32.575,30,7.0015,2012,5,19,15,5,1,2,0,672
1,0,0,1,10.66,12.88,93,15.0013,2011,2,5,23,5,1,1,2,59
3,0,1,2,22.96,26.515,68,8.9981,2011,9,19,20,0,0,2,1,231
4,0,1,2,16.4,20.455,62,19.0012,2012,11,19,12,0,0,1,1,242
1,0,1,1,15.58,19.695,54,12.998,2011,2,17,10,3,0,1,1,88
3,0,1,1,27.88,31.82,65,0.0,2012,8,15,2,2,0,2,1,8
1,0,1,3,13.94,16.665,93,12.998,2012,1,12,0,3,0,1,2,3
1,0,1,3,9.84,12.12,87,8.9981,2012,2,8,20,2,0,0,2,125
3,0,1,1,25.42,27.275,94,0.0,2011,9,9,22,4,0,2,2,160
2,0,1,1,29.52,32.575,38,7.0015,2011,6,2,1,3,0,2,0,15
4,0,1,1,13.94,17.425,53,6.0032,2012,12,14,19,4,0,1,1,319
4,0,1,3,22.96,26.515,100,8.9981,2011,10,13,10,3,0,2,2,69
2,0,1,1,21.32,25.0,27,0.0,2012,4,13,14,4,0,2,0,348
2,0,1,1,22.96,26.515,26,32.9975,2011,5,5,15,3,0,2,0,147
4,0,1,1,18.04,21.97,44,19.0012,2012,12,5,11,2,0,1,1,172
2,0,1,1,36.9,40.91,37,6.0032,2011,6,9,13,3,0,3,0,136
3,0,1,1,27.88,31.82,69,11.0014,2011,9,13,19,1,0,2,1,396
1,0,0,2,24.6,31.06,53,16.9979,2011,3,19,0,5,1,2,1,76
2,0,1,1,28.7,32.575,54,19.0012,2012,5,16,19,2,0,2,1,590
1,0,1,2,23.78,27.275,32,19.0012,2012,3,12,14,0,0,2,0,221
1,0,1,2,8.2,11.365,44,7.0015,2012,1,4,23,2,0,0,1,32
4,0,1,1,13.12,15.15,49,19.0012,2012,11,5,10,0,0,1,1,142
1,0,0,1,18.04,21.97,38,16.9979,2012,1,7,22,5,1,1,0,109
4,0,1,1,7.38,10.605,74,7.0015,2011,12,19,7,0,0,0,2,191
4,0,1,1,17.22,21.21,32,31.0009,2011,11,4,18,4,0,1,0,374
1,1,0,2,7.38,10.605,43,7.0015,2011,1,17,14,0,0,0,1,86
4,0,1,1,9.84,12.88,75,6.0032,2012,12,19,6,2,0,0,2,112
1,0,1,1,8.2,11.365,40,6.0032,2011,1,7,18,4,0,0,0,123
2,0,0,1,18.04,21.97,67,11.0014,2011,4,17,23,6,1,1,1,56
4,0,1,1,18.86,22.725,55,0.0,2012,10,16,20,1,0,1,1,432
2,0,1,1,23.78,27.275,53,0.0,2012,6,4,0,0,0,2,1,49
2,0,0,1,26.24,30.305,69,8.9981,2012,6,10,2,6,1,2,1,73
3,0,1,1,32.8,35.605,41,15.0013,2011,8,16,16,1,0,3,1,303
3,0,1,1,30.34,34.85,66,7.0015,2011,8,8,23,0,0,3,1,72
4,0,1,1,13.12,15.91,53,12.998,2011,12,2,22,4,0,1,1,102
1,0,0,2,13.12,15.15,45,19.0012,2012,2,19,16,6,1,1,1,212
4,1,0,2,16.4,20.455,71,16.9979,2012,10,8,19,0,0,1,2,371
3,0,1,1,28.7,33.335,74,11.0014,2012,8,10,2,4,0,2,2,20
3,0,0,2,20.5,24.24,68,19.0012,2011,9,17,10,5,1,2,1,249
3,0,1,1,25.42,31.06,50,19.0012,2012,9,10,10,0,0,2,1,210
3,0,1,1,36.9,38.635,25,12.998,2012,7,3,14,1,0,3,0,310
1,0,1,1,11.48,13.635,52,16.9979,2011,1,4,15,1,0,1,1,65
2,0,1,2,20.5,24.24,39,19.0012,2012,4,18,5,2,0,2,0,34
2,0,0,1,21.32,25.0,59,6.0032,2011,6,4,4,5,1,2,1,15
3,0,1,1,32.8,34.85,31,15.0013,2012,8,16,13,3,0,3,0,300
4,0,1,2,17.22,21.21,88,0.0,2012,12,17,15,0,0,1,2,211
2,0,1,2,22.96,26.515,88,19.0012,2012,5,14,12,0,0,2,2,185
2,0,0,2,26.24,30.305,69,7.0015,2011,6,5,12,6,1,2,1,335
3,0,1,1,34.44,39.395,49,19.9995,2012,7,5,9,3,0,3,1,293
3,0,1,1,15.58,19.695,76,12.998,2011,9,16,5,4,0,1,2,32
3,0,1,2,31.16,36.365,66,6.0032,2012,8,7,11,1,0,3,1,214
2,0,1,2,19.68,23.485,82,15.0013,2012,5,3,0,3,0,1,2,90
4,0,1,1,13.12,15.91,53,11.0014,2012,11,14,18,2,0,1,1,567
3,0,0,2,29.52,34.09,70,11.0014,2011,9,4,23,6,1,2,1,104
3,0,1,2,27.88,31.82,65,0.0,2012,9,14,10,4,0,2,1,246
1,0,1,1,14.76,17.425,50,11.0014,2012,3,2,10,4,0,1,1,132
1,0,1,2,9.02,12.88,93,6.0032,2011,1,19,6,2,0,0,2,32
3,0,1,2,31.98,35.605,52,16.9979,2011,8,5,14,4,0,3,1,245
1,0,0,3,17.22,21.21,88,16.9979,2011,1,1,18,5,1,1,2,35
4,0,0,1,22.14,25.76,83,7.0015,2011,10,9,21,6,1,2,2,173
3,0,0,1,29.52,33.335,51,11.0014,2011,7,2,22,5,1,2,1,201
1,0,1,2,13.12,15.91,87,11.0014,2012,2,16,19,3,0,1,2,258
3,0,1,1,26.24,29.545,78,19.0012,2011,8,18,5,3,0,2,2,27
2,0,0,1,19.68,23.485,59,0.0,2012,5,12,3,5,1,1,1,34
4,0,1,2,13.94,15.15,49,30.0026,2011,11,17,15,3,0,1,1,116
1,0,1,1,2.46,3.79,45,8.9981,2011,2,9,3,2,0,0,1,2
4,0,1,1,16.4,20.455,24,32.9975,2012,11,8,12,3,0,1,0,235
1,0,1,3,15.58,19.695,87,0.0,2012,2,2,9,3,0,1,2,228
2,0,0,1,26.24,31.06,53,11.0014,2012,6,17,13,6,1,2,1,614
1,0,0,3,9.84,12.12,93,8.9981,2012,2,4,21,5,1,0,2,78
2,0,1,1,37.72,43.94,40,15.0013,2011,6,8,16,2,0,3,0,233
1,0,0,3,9.02,11.365,93,8.9981,2012,2,11,7,5,1,0,2,19
4,0,1,2,18.86,22.725,88,7.0015,2011,11,15,22,1,0,1,2,128
3,0,0,1,26.24,31.06,38,26.0027,2012,9,15,11,5,1,2,0,627
4,0,1,2,11.48,15.91,93,0.0,2011,11,7,7,0,0,1,2,311
1,0,0,2,8.2,9.09,69,26.0027,2011,1,8,11,5,1,0,1,62
4,0,1,1,9.02,12.88,69,6.0032,2012,11,6,4,1,0,0,1,7
4,0,1,1,13.94,15.91,49,19.0012,2012,11,13,18,1,0,1,1,559
4,0,1,3,14.76,18.18,100,6.0032,2012,12,10,0,0,0,1,2,20
2,0,1,1,22.96,26.515,28,27.9993,2012,5,11,12,4,0,2,0,348
4,0,1,2,18.04,21.97,94,8.9981,2012,12,18,1,1,0,1,2,15
1,0,1,1,9.02,10.605,37,19.9995,2012,3,6,0,1,0,0,0,8
1,0,1,2,9.02,11.365,60,8.9981,2012,1,9,6,0,0,0,1,88
1,0,1,1,10.66,14.395,52,6.0032,2012,2,10,2,4,0,1,1,16
2,0,1,2,25.42,29.545,73,7.0015,2012,6,18,21,0,0,2,2,273
2,0,0,1,27.06,31.06,39,19.9995,2012,6,3,12,6,1,2,0,684
2,0,1,1,20.5,24.24,31,7.0015,2012,4,5,18,3,0,2,0,698
2,0,1,1,29.52,32.575,32,8.9981,2012,6,8,20,4,0,2,0,408
4,0,1,2,13.94,15.15,49,30.0026,2011,11,17,13,3,0,1,1,124
2,0,1,1,23.78,27.275,88,7.0015,2011,6,6,2,0,0,2,2,8
1,0,1,1,18.04,21.97,82,8.9981,2012,3,14,5,2,0,1,2,27
2,0,1,1,26.24,30.305,65,11.0014,2012,6,14,21,3,0,2,1,337
4,0,1,1,19.68,23.485,51,7.0015,2011,11,2,16,2,0,1,1,266
3,0,1,3,27.06,29.545,89,19.9995,2011,9,8,15,3,0,2,2,139
1,0,1,1,16.4,20.455,40,15.0013,2012,2,15,18,2,0,1,0,468
2,0,1,2,16.4,20.455,94,16.9979,2011,4,12,23,1,0,1,2,39
2,0,0,2,22.96,26.515,88,12.998,2011,5,14,17,5,1,2,2,272
1,0,1,1,14.76,17.425,46,12.998,2011,2,16,21,2,0,1,1,92
1,0,0,1,8.2,9.09,32,23.9994,2012,1,15,14,6,1,0,0,188
2,0,1,2,29.52,32.575,37,27.9993,2012,6,13,14,2,0,2,0,320
2,0,1,1,26.24,29.545,78,0.0,2012,6,13,1,2,0,2,2,28
3,0,1,1,27.88,31.82,61,0.0,2011,8,10,6,2,0,2,1,119
4,0,1,2,15.58,19.695,87,6.0032,2011,11,4,4,4,0,1,2,7
4,0,1,1,22.14,25.76,39,19.0012,2012,10,16,16,1,0,2,0,446
3,0,1,1,32.8,36.365,43,12.998,2011,8,9,20,1,0,3,1,292
2,0,1,1,21.32,25.0,32,22.0028,2011,4,6,15,2,0,2,0,117
2,0,1,1,17.22,21.21,38,27.9993,2011,4,5,17,1,0,1,0,273
2,0,1,2,13.94,15.15,49,22.0028,2012,4,11,10,2,0,1,1,153
1,0,0,1,9.84,11.365,38,15.0013,2012,1,14,16,5,1,0,0,206
2,0,0,3,20.5,24.24,88,39.0007,2011,4,16,17,5,1,2,2,15
2,0,1,1,22.14,25.76,22,19.0012,2012,4,10,12,1,0,2,0,259
3,0,1,1,31.16,36.365,66,8.9981,2012,8,6,11,0,0,3,1,260
1,0,1,1,18.86,22.725,63,26.0027,2012,3,8,3,3,0,1,1,3
1,0,1,2,11.48,13.635,100,15.0013,2011,3,16,3,2,0,1,2,3
1,0,1,2,8.2,12.88,75,0.0,2012,1,5,8,3,0,0,2,388
4,0,1,1,11.48,13.635,52,15.0013,2011,12,8,18,3,0,1,1,318
3,0,1,1,28.7,33.335,84,6.0032,2012,8,9,2,3,0,2,2,14
4,0,1,1,11.48,15.15,61,6.0032,2011,12,12,19,0,0,1,1,241
1,0,0,1,12.3,13.635,45,22.0028,2011,2,13,10,6,1,1,1,105
4,0,0,1,28.7,32.575,54,7.0015,2012,10,6,12,5,1,2,1,743
1,0,1,3,18.86,22.725,82,12.998,2012,3,13,6,1,0,1,2,113
4,0,1,1,12.3,14.395,52,15.0013,2012,12,11,23,1,0,1,1,64
1,0,0,1,20.5,24.24,29,19.9995,2012,3,11,15,6,1,2,0,487
2,0,1,1,24.6,28.79,78,7.0015,2012,5,2,0,2,0,2,2,47
3,0,1,1,31.16,36.365,70,19.0012,2012,9,4,12,1,0,3,1,287
1,0,1,1,18.86,22.725,88,0.0,2012,3,16,20,4,0,1,2,235
3,0,1,1,26.24,31.06,33,0.0,2012,9,11,12,1,0,2,0,316
4,0,0,1,17.22,21.21,54,8.9981,2011,10,16,2,6,1,1,1,65
2,0,0,2,21.32,25.0,55,0.0,2011,5,8,1,6,1,2,1,64
3,0,0,2,24.6,29.545,69,23.9994,2012,9,15,4,5,1,2,1,6
2,0,1,1,26.24,31.06,41,19.0012,2011,6,14,11,1,0,2,1,143
1,0,1,1,13.94,16.665,46,11.0014,2012,2,7,10,1,0,1,1,116
3,0,1,1,27.06,30.305,78,12.998,2011,7,18,3,0,0,2,2,7
1,0,1,1,4.92,6.06,55,16.9979,2012,1,19,5,3,0,0,1,19
1,0,1,1,8.2,9.09,64,19.0012,2011,3,1,5,1,0,0,1,2
2,0,0,1,26.24,31.06,53,11.0014,2012,6,17,19,6,1,2,1,390
3,0,1,1,31.16,35.605,62,8.9981,2012,9,7,11,4,0,3,1,296
2,0,1,3,20.5,24.24,82,15.0013,2012,5,9,20,2,0,2,2,51
4,0,0,1,19.68,23.485,33,12.998,2012,10,13,14,5,1,1,0,597
3,0,1,2,27.88,12.12,69,19.9995,2012,8,17,21,4,0,2,1,255
2,0,1,2,20.5,24.24,94,16.9979,2012,5,1,7,1,0,2,2,169
3,0,1,1,24.6,29.545,73,12.998,2011,7,15,3,4,0,2,2,7
2,0,1,1,25.42,31.06,53,0.0,2011,6,15,23,2,0,2,1,107
1,0,1,1,6.56,6.82,47,19.9995,2012,1,18,23,2,0,0,1,38
1,0,1,3,15.58,19.695,0,19.0012,2011,3,10,8,3,0,1,0,44
2,1,0,2,22.96,26.515,83,11.0014,2012,4,16,8,0,0,2,2,597
2,0,1,1,18.86,22.725,88,8.9981,2011,5,11,5,2,0,1,2,20
2,0,1,1,24.6,31.06,56,7.0015,2011,6,16,0,3,0,2,1,47
3,0,1,1,38.54,42.425,33,0.0,2012,7,18,13,2,0,3,0,203
4,0,1,1,12.3,16.665,61,0.0,2011,12,1,22,3,0,1,1,104
1,0,0,2,10.66,12.88,70,12.998,2012,2,5,11,6,1,1,1,182
3,0,1,1,30.34,33.335,48,11.0014,2012,7,12,10,3,0,3,1,214
4,0,1,2,22.14,25.76,88,26.0027,2011,10,12,8,2,0,2,2,404
1,0,0,1,6.56,7.575,47,12.998,2012,1,14,1,5,1,0,1,50
1,0,1,1,10.66,13.635,56,7.0015,2012,2,13,22,0,0,1,1,102
1,0,0,1,13.12,15.91,53,11.0014,2012,2,5,17,6,1,1,1,306
2,0,1,1,17.22,21.21,47,11.0014,2012,5,11,5,4,0,1,1,26
3,0,1,1,30.34,33.335,42,16.9979,2011,7,15,17,4,0,3,1,587
4,0,0,1,18.86,22.725,59,8.9981,2012,10,6,21,5,1,1,1,215
4,0,1,2,13.12,15.15,49,19.9995,2012,11,7,21,2,0,1,1,126
2,0,1,1,18.86,22.725,36,19.9995,2012,4,2,13,0,0,1,0,281
2,0,1,3,26.24,28.79,89,19.0012,2012,6,12,10,1,0,2,2,125
3,0,1,2,29.52,34.09,62,8.9981,2012,7,11,10,2,0,2,1,195
4,0,1,3,23.78,27.275,83,7.0015,2012,10,2,7,1,0,2,2,260
3,0,1,2,30.34,34.09,55,12.998,2011,8,3,9,2,0,3,1,195
3,0,0,3,27.06,31.06,61,7.0015,2012,7,14,4,5,1,2,1,9
4,0,0,2,14.76,18.94,93,0.0,2012,12,16,21,6,1,1,2,106
2,0,1,1,22.14,25.76,28,30.0026,2011,5,5,14,3,0,2,0,154
1,0,1,2,10.66,13.635,56,7.0015,2012,1,9,12,0,0,1,1,103
1,0,1,2,13.12,15.91,70,11.0014,2011,2,7,17,0,0,1,1,216
4,0,1,3,25.42,27.275,94,6.0032,2012,10,4,6,3,0,2,2,133
3,0,1,2,31.16,35.605,62,7.0015,2012,7,18,19,2,0,3,1,516
1,0,1,2,8.2,11.365,40,7.0015,2012,1,4,19,2,0,0,0,184
4,0,1,3,24.6,25.76,94,6.0032,2011,10,19,20,2,0,2,2,145
3,0,1,1,31.98,37.12,59,12.998,2012,8,6,19,0,0,3,1,640
2,0,1,2,14.76,17.425,76,12.998,2011,4,8,9,4,0,1,2,185
3,0,1,1,34.44,38.635,47,8.9981,2012,7,19,13,3,0,3,1,254
4,0,1,2,25.42,31.06,43,6.0032,2011,10,18,12,1,0,2,1,201
4,0,0,1,11.48,13.635,81,11.0014,2012,11,18,6,6,1,1,2,15
2,0,1,1,24.6,31.06,33,19.9995,2011,4,18,20,0,0,2,0,165
4,0,1,1,9.02,12.88,69,6.0032,2012,12,14,1,4,0,0,1,26
4,0,0,1,14.76,18.18,57,6.0032,2012,10,13,0,5,1,1,1,249
1,0,1,1,11.48,13.635,61,11.0014,2012,2,8,1,2,0,1,1,10
2,0,1,1,26.24,31.06,44,15.0013,2011,6,14,13,1,0,2,1,209
3,0,1,1,31.98,34.85,40,11.0014,2012,8,13,13,0,0,3,0,254
1,0,0,1,9.84,10.605,41,19.0012,2011,1,16,12,6,1,0,1,104
2,0,1,1,31.16,36.365,66,8.9981,2011,6,10,21,4,0,3,1,218
3,0,0,2,33.62,38.635,52,0.0,2012,9,1,18,5,1,3,1,442
1,0,1,1,5.74,10.605,59,0.0,2012,1,19,10,3,0,0,1,108
4,0,0,1,19.68,23.485,51,12.998,2011,11,6,15,6,1,1,1,306
3,0,1,3,26.24,28.03,94,12.998,2011,9,9,0,4,0,2,2,16
3,0,1,1,35.26,38.635,39,15.0013,2011,7,7,16,3,0,3,0,265
1,0,1,1,14.76,17.425,27,15.0013,2011,3,8,17,1,0,1,0,248
4,0,0,1,9.84,12.12,65,11.0014,2011,12,17,4,5,1,0,1,9
4,0,0,1,15.58,19.695,62,15.0013,2011,11,19,23,5,1,1,1,93
2,0,1,1,23.78,27.275,43,0.0,2012,4,19,14,3,0,2,1,237
1,0,1,1,18.04,21.97,82,6.0032,2012,3,14,6,2,0,1,2,121
4,0,1,1,14.76,18.18,76,7.0015,2011,10,3,2,0,0,1,2,4
1,0,1,1,6.56,9.85,55,6.0032,2011,1,7,19,4,0,0,1,95
1,0,1,1,4.92,6.82,50,12.998,2011,1,13,23,3,0,0,1,15
4,0,1,2,23.78,27.275,56,15.0013,2012,12,4,14,1,0,2,1,270
3,0,0,1,31.16,36.365,66,19.9995,2012,8,4,23,5,1,3,1,222
3,1,0,2,28.7,33.335,84,8.9981,2012,9,3,22,0,0,2,2,121
2,0,1,1,27.06,31.06,41,19.9995,2012,4,4,17,2,0,2,1,744
4,0,1,2,14.76,17.425,81,11.0014,2011,11,1,2,1,0,1,2,4
2,0,1,3,21.32,25.0,94,12.998,2012,5,14,7,0,0,2,2,75
1,0,1,3,6.56,11.365,93,0.0,2011,1,11,19,1,0,0,2,51
4,0,1,2,18.04,21.97,94,8.9981,2012,12,18,0,1,0,1,2,18
2,0,1,1,25.42,31.06,41,7.0015,2012,4,19,16,3,0,2,1,387
4,0,1,2,16.4,20.455,54,11.0014,2012,11,1,15,3,0,1,1,214
3,0,1,1,28.7,33.335,74,7.0015,2011,8,1,2,0,0,2,2,11
1,0,1,1,5.74,10.605,39,0.0,2011,2,10,21,3,0,0,0,72
2,0,1,1,19.68,23.485,29,26.0027,2012,4,6,14,4,0,1,0,490
2,0,1,1,25.42,31.06,46,15.0013,2011,6,14,10,1,0,2,1,130
3,0,0,1,35.26,36.365,19,11.0014,2011,7,2,15,5,1,3,0,331
3,0,1,1,28.7,33.335,74,15.0013,2012,9,7,22,4,0,2,2,299
3,0,1,1,22.96,26.515,60,7.0015,2012,9,11,21,1,0,2,1,310
3,0,1,1,26.24,28.79,89,11.0014,2012,9,6,21,3,0,2,2,272
4,1,0,1,21.32,25.0,83,0.0,2011,10,10,8,0,0,2,2,254
3,0,1,2,24.6,28.03,83,16.9979,2011,9,15,6,3,0,2,2,124
3,0,0,2,27.06,30.305,83,8.9981,2011,7,9,0,5,1,2,2,121
3,0,1,1,31.16,34.09,40,6.0032,2012,8,16,20,3,0,3,0,514
4,0,1,1,13.12,15.15,53,15.0013,2012,12,11,17,1,0,1,1,601
4,0,1,1,20.5,24.24,39,19.9995,2012,10,12,9,4,0,2,0,400
2,0,0,1,25.42,31.06,57,16.9979,2012,5,13,11,6,1,2,1,428
4,0,1,1,14.76,18.18,76,7.0015,2012,10,12,4,4,0,1,2,8
3,0,1,1,26.24,28.79,89,8.9981,2012,9,7,0,4,0,2,2,96
4,0,1,2,15.58,19.695,62,16.9979,2012,11,19,20,0,0,1,1,259
2,0,0,2,18.86,22.725,82,6.0032,2011,5,1,18,6,1,1,2,159
2,0,0,1,17.22,21.21,67,6.0032,2012,5,12,6,5,1,1,1,33
4,0,1,3,22.14,25.76,94,26.0027,2011,10,12,4,2,0,2,2,7
3,0,1,2,33.62,12.12,38,16.9979,2012,8,17,18,4,0,3,0,669
2,0,1,1,28.7,31.82,37,27.9993,2011,6,13,16,0,0,2,0,326
4,0,1,1,10.66,13.635,75,8.9981,2012,12,19,7,2,0,1,2,363
3,0,1,2,27.06,29.545,94,15.0013,2011,9,8,12,3,0,2,2,102
4,1,0,1,17.22,21.21,82,11.0014,2012,11,12,8,0,0,1,2,540
2,0,1,1,20.5,24.24,45,31.0009,2011,5,4,16,2,0,2,1,195
1,0,1,1,13.12,15.15,53,19.0012,2011,2,14,4,0,0,1,1,2
4,0,0,2,13.94,15.91,49,16.9979,2012,11,3,3,5,1,1,1,28
4,0,1,1,10.66,12.88,60,11.0014,2011,12,13,9,1,0,1,1,233
1,0,1,1,9.84,12.12,70,8.9981,2012,1,6,8,4,0,0,1,447
1,0,1,1,6.56,7.575,64,15.0013,2011,1,4,9,1,0,0,1,100
2,0,1,3,27.06,30.305,83,23.9994,2012,6,12,11,1,0,2,2,65
4,0,1,1,13.94,17.425,66,7.0015,2011,12,9,17,4,0,1,1,362
2,0,1,2,24.6,31.06,43,23.9994,2012,4,4,11,2,0,2,1,213
1,0,0,1,18.86,22.725,41,26.0027,2011,3,13,16,6,1,1,1,256
1,0,1,1,27.06,31.06,44,8.9981,2011,3,18,19,4,0,2,1,190
3,0,1,1,25.42,29.545,73,16.9979,2012,8,16,3,3,0,2,2,4
2,0,1,1,33.62,37.12,43,15.0013,2011,6,8,10,2,0,3,1,90
1,0,1,2,18.04,21.97,82,8.9981,2012,3,16,12,4,0,1,2,294
2,0,1,1,17.22,21.21,41,19.9995,2012,4,5,3,3,0,1,1,5
4,0,0,1,22.96,26.515,35,19.0012,2011,10,16,11,6,1,2,0,377
2,0,1,1,16.4,20.455,56,23.9994,2011,4,4,1,0,0,1,1,11
4,0,1,1,16.4,20.455,54,19.0012,2012,12,19,12,2,0,1,1,236
3,0,1,1,21.32,25.0,72,6.0032,2012,9,17,1,0,0,2,2,21
4,0,0,1,9.84,12.88,87,6.0032,2012,12,1,5,5,1,0,2,13
3,0,1,2,30.34,36.365,72,6.0032,2012,8,8,8,2,0,3,2,737
1,0,0,2,20.5,24.24,77,6.0032,2012,3,18,14,6,1,2,2,521
1,0,0,1,16.4,20.455,50,30.0026,2011,3,12,14,5,1,1,1,166
2,0,1,2,22.96,26.515,94,12.998,2012,5,9,7,2,0,2,2,418
2,0,0,1,25.42,31.06,35,19.0012,2012,6,2,20,5,1,2,0,399
1,0,1,1,13.94,15.15,31,26.0027,2011,3,7,15,0,0,1,0,96
3,0,0,1,31.98,36.365,55,12.998,2011,7,10,11,6,1,3,1,287
1,0,1,1,5.74,8.335,28,7.0015,2011,2,10,19,3,0,0,0,112
1,0,0,2,22.14,25.76,39,22.0028,2011,3,19,3,5,1,2,0,8
3,0,1,1,27.06,31.06,69,0.0,2011,8,5,2,4,0,2,1,19
1,0,1,1,5.74,7.575,74,8.9981,2011,2,4,8,4,0,0,2,220
3,0,1,1,27.88,31.82,74,15.0013,2011,7,18,7,0,0,2,2,277
4,0,1,2,18.86,22.725,82,7.0015,2011,12,5,20,0,0,1,2,205
3,0,1,1,22.14,25.76,60,16.9979,2012,9,19,9,2,0,2,1,362
2,0,0,1,21.32,25.0,45,12.998,2012,4,14,11,5,1,2,1,564
3,0,1,1,29.52,34.09,66,0.0,2011,8,9,1,1,0,2,1,14
2,0,0,1,23.78,27.275,88,0.0,2012,5,5,2,5,1,2,2,75
3,0,1,2,22.96,26.515,100,8.9981,2011,9,7,5,2,0,2,2,16
1,0,1,1,24.6,30.305,64,16.9979,2012,3,19,12,0,0,2,1,282
2,0,1,1,12.3,13.635,49,22.0028,2012,4,6,8,4,0,1,1,508
4,0,0,2,14.76,18.18,93,7.0015,2012,12,8,6,5,1,1,2,20
2,0,0,1,13.12,15.15,61,19.9995,2011,4,2,22,5,1,1,1,55
3,0,0,2,28.7,33.335,84,19.0012,2011,8,7,0,6,1,2,2,80
1,0,1,2,12.3,14.395,61,19.0012,2011,3,11,9,4,0,1,1,156
4,0,1,3,19.68,23.485,94,7.0015,2011,11,16,15,2,0,1,2,66
4,0,1,3,25.42,27.275,94,8.9981,2012,10,2,20,1,0,2,2,306
1,0,1,2,18.04,21.97,51,32.9975,2012,1,18,2,2,0,1,1,2
4,0,1,1,12.3,15.91,75,7.0015,2012,11,1,1,3,0,1,2,30
4,0,1,1,13.12,16.665,93,7.0015,2011,11,8,8,1,0,1,2,466
3,0,1,1,36.9,39.395,27,0.0,2011,8,1,16,0,0,3,0,231
2,0,0,1,20.5,24.24,36,15.0013,2012,4,8,22,6,1,2,0,118
2,0,0,1,10.66,13.635,70,7.0015,2011,4,2,6,5,1,1,1,12
2,0,1,2,22.96,26.515,68,15.0013,2012,5,7,12,0,0,2,1,263
1,0,1,2,14.76,18.94,87,0.0,2012,3,2,22,4,0,1,2,75
1,0,0,1,9.02,11.365,87,12.998,2012,1,7,7,5,1,0,2,20
4,0,0,1,11.48,12.88,45,19.0012,2011,12,17,15,5,1,1,1,228
2,0,1,2,13.94,15.91,93,19.0012,2011,5,4,10,2,0,1,2,31
4,0,1,1,10.66,15.15,70,0.0,2011,12,13,23,1,0,1,1,59
3,0,1,1,30.34,34.09,55,11.0014,2012,7,9,19,0,0,3,1,631
4,0,1,3,18.04,21.97,100,6.0032,2011,12,7,10,2,0,1,2,33
1,0,1,1,18.86,22.725,24,16.9979,2012,3,9,15,4,0,1,0,238
3,0,1,2,32.8,37.12,52,0.0,2012,8,8,12,2,0,3,1,280
3,1,0,1,37.72,42.425,35,19.9995,2012,7,4,15,2,0,3,0,454
2,0,1,1,32.8,39.395,63,8.9981,2011,6,8,20,2,0,3,1,280
4,0,1,1,16.4,20.455,43,19.0012,2012,11,16,12,4,0,1,1,290
3,1,0,2,24.6,27.275,88,39.0007,2011,9,5,22,0,0,2,2,64
2,1,0,1,32.8,34.85,33,30.0026,2012,4,16,15,0,0,3,0,275
2,0,1,1,13.94,15.15,46,27.9993,2011,4,1,16,4,0,1,1,167
4,0,1,2,22.14,25.76,88,0.0,2012,10,19,5,4,0,2,2,36
4,0,1,1,13.94,15.91,81,15.0013,2011,11,1,4,1,0,1,2,8
2,0,1,2,23.78,27.275,78,19.0012,2011,5,18,14,2,0,2,2,138
2,0,1,2,17.22,21.21,38,15.0013,2012,4,5,11,3,0,1,0,268
4,0,0,2,14.76,18.94,100,0.0,2012,12,8,20,5,1,1,2,182
3,0,1,1,23.78,27.275,73,7.0015,2012,9,13,23,3,0,2,2,170
4,0,1,3,13.12,15.15,81,22.0028,2012,11,13,9,1,0,1,2,110
2,0,1,1,18.04,21.97,44,19.9995,2012,4,9,23,0,0,1,1,67
3,0,1,1,27.88,31.06,30,6.0032,2012,9,11,14,1,0,2,0,255
3,0,0,1,31.16,36.365,66,22.0028,2012,8,5,8,6,1,3,1,108
2,0,1,1,26.24,30.305,65,8.9981,2012,5,1,21,1,0,2,1,282
1,0,0,2,17.22,21.21,100,15.0013,2011,3,6,11,6,1,1,2,62
1,0,1,1,8.2,10.605,59,11.0014,2012,2,10,7,4,0,0,1,230
4,0,0,1,13.12,15.15,45,16.9979,2011,11,19,10,5,1,1,1,200
1,0,1,2,8.2,9.85,40,15.0013,2011,1,7,11,4,0,0,0,67
4,0,0,1,26.24,31.06,44,12.998,2012,10,14,17,6,1,2,1,539
2,0,1,3,16.4,20.455,43,27.9993,2012,4,11,18,2,0,1,1,585
1,0,1,1,22.96,26.515,56,8.9981,2012,3,13,23,1,0,2,1,87
4,0,1,3,21.32,25.0,55,15.0013,2011,12,15,15,3,0,2,1,82
4,0,1,3,22.14,25.76,94,11.0014,2011,10,19,14,2,0,2,2,97
1,0,1,1,13.12,15.15,49,19.9995,2011,1,19,20,2,0,1,1,76
